category,subcategory,name,price,remark,scraped_at
固態硬碟 M.2｜SSD,2.5吋 SATA3 SSD固態硬碟,WD Blue SA510 1TB(藍標)/2.5吋/讀560/寫520/3D TLC顆粒【五年保】,7600,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,2.5吋 SATA3 SSD固態硬碟,WD Blue SA510 4TB(藍標)/2.5吋/讀560/寫520/3D TLC顆粒【五年保】,29500,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,2.5吋 SATA3 SSD固態硬碟,三星 Samsung 870 EVO 500G/2.5吋/讀560/寫530/TLC【五年保】,6039,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,2.5吋 SATA3 SSD固態硬碟,三星 Samsung 870 EVO 1TB/2.5吋/讀560/寫530/TLC【五年保】,10269,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,2.5吋 SATA3 SSD固態硬碟,三星 Samsung 870 EVO 2TB/2.5吋/讀560/寫530/TLC【五年保】,20529,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,2.5吋 SATA3 SSD固態硬碟,三星 Samsung 870 EVO 4TB/2.5吋/讀560/寫530/TLC【五年保】,41049,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 5.0 (Gen5) SSD固態硬碟,鎧俠 KIOXIA EXCERIA G3 1TB PCIe 5.0 讀10000/寫8900/QLC【五年保】,6450,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 5.0 (Gen5) SSD固態硬碟,鎧俠 KIOXIA EXCERIA G3 2TB PCIe 5.0 讀10000/寫9600/QLC【五年保】,11900,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 5.0 (Gen5) SSD固態硬碟,鎧俠 KIOXIA EXCERIA PLUS G4 1TB GEN5 PCIe 5.0 讀10000/寫7900/TLC【五年保】,5880,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 5.0 (Gen5) SSD固態硬碟,鎧俠 KIOXIA EXCERIA PLUS G4 2TB GEN5 PCIe 5.0 讀10000/寫8200/TLC【五年保】,10300,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 5.0 (Gen5) SSD固態硬碟,威剛 XPG MARS 980Blade 1TB/Gen5/讀14000/寫10000/SM2508主控台積電6nm製程【五年】,6499,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 5.0 (Gen5) SSD固態硬碟,威剛 XPG MARS 980Blade 2TB/Gen5/讀14000/寫13000/SM2508主控台積電6nm製程【五年】,11699,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 5.0 (Gen5) SSD固態硬碟,威剛 XPG MARS 980Blade 4TB/Gen5/讀14000/寫13000/SM2508主控台積電6nm製程【五年】,22699,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 5.0 (Gen5) SSD固態硬碟,Biwin 佰維 X570 1TB/Gen5/讀14000M/寫7300M/TLC 單面設計 【五年保】,5299,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 5.0 (Gen5) SSD固態硬碟,Biwin 佰維 X570 2TB/Gen5/讀14500M/寫10000M/TLC 單面設計 【五年保】,9399,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 5.0 (Gen5) SSD固態硬碟,Biwin 佰維 X570 4TB/Gen5/讀14500M/寫11000M/TLC 單面設計 【五年保】,18199,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 5.0 (Gen5) SSD固態硬碟,Biwin 佰維X570 PRO 1TB/Gen5/讀14000M/寫10500M/TLC/SMI/TSMC 6nm/DRAM【五年】,5999,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 5.0 (Gen5) SSD固態硬碟,Biwin 佰維X570 PRO 2TB/Gen5/讀14000M/寫13000M/TLC/SMI/TSMC 6nm/DRAM【五年】,10599,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 5.0 (Gen5) SSD固態硬碟,宏碁 Acer Predator GM9 1TB/Gen5/讀14000/寫7300/TLC 單面設計 【五年保】,5999,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 5.0 (Gen5) SSD固態硬碟,宏碁 Acer Predator GM9 2TB/Gen5/讀14500M/寫10000/TLC 單面設計 【五年保】,9599,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 5.0 (Gen5) SSD固態硬碟,宏碁 Acer Predator GM9 4TB/Gen5/讀14500M/寫11000/TLC 單面設計 【五年保】,18399,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 5.0 (Gen5) SSD固態硬碟,宏碁 Acer Predator GM9000 1TB/Gen5/讀14000/寫10500/TLC/SMI/TSMC 6nm【五年】,7699,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 5.0 (Gen5) SSD固態硬碟,宏碁 Acer Predator GM9000 2TB/Gen5/讀14000/寫13000/TLC/SMI/TSMC 6nm【五年】,10699,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 5.0 (Gen5) SSD固態硬碟,宏碁 Acer Predator GM9000 4TB/Gen5/讀14000/寫13000/TLC/SMI/TSMC 6nm【五年】,19590,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 5.0 (Gen5) SSD固態硬碟,海盜船 Corsair MP700 ELITE 1TB Gen5/讀10000/寫8500【五年保】,5890,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 5.0 (Gen5) SSD固態硬碟,海盜船 Corsair MP700 ELITE 2TB Gen5/讀10000/寫8500【五年保】,9390,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 5.0 (Gen5) SSD固態硬碟,海盜船 Corsair MP700 PRO 1TB Gen5/讀11700/寫9600【五年保】,6490,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 5.0 (Gen5) SSD固態硬碟,海盜船 Corsair MP700 PRO 2TB Gen5/讀12400/寫11800【五年保】,9999,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 5.0 (Gen5) SSD固態硬碟,海盜船 Corsair MP700 PRO XT 1TB Gen5/讀14900/寫14500【五年保】,7700,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 5.0 (Gen5) SSD固態硬碟,海盜船 Corsair MP700 PRO XT 2TB Gen5/讀14900/寫14500【五年保】,12200,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 5.0 (Gen5) SSD固態硬碟,金士頓 FURY Renegade G5 1TB/讀14200/寫11000/TLC/DRAM快取【五年保】,10800,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 5.0 (Gen5) SSD固態硬碟,金士頓 FURY Renegade G5 2TB/讀14700/寫14000/TLC/DRAM快取【五年保】,13800,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 5.0 (Gen5) SSD固態硬碟,金士頓 FURY Renegade G5 4TB/讀14800/寫14000/TLC/DRAM快取【五年保】,27500,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 5.0 (Gen5) SSD固態硬碟,致態 ZhiTai TiPro 9000 1TB/Gen5/PCIe 5.0/讀14000/寫12500/DRAM/TLC【五年保】~送好運襪~,5999,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 5.0 (Gen5) SSD固態硬碟,致態 ZhiTai TiPro 9000 2TB/Gen5/PCIe 5.0/讀14000/寫12500/DRAM/TLC【五年保】~送好運襪~,9699,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 5.0 (Gen5) SSD固態硬碟,致態 ZhiTai TiPro 9000 4TB/Gen5/PCIe 5.0/讀14000/寫12500/DRAM/TLC【五年保】~送好運襪~,17999,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 5.0 (Gen5) SSD固態硬碟,WD 黑標 SN8100 1TB/Gen5 PCIe 5.0/讀14900/寫11000/TLC【五年保】,10900,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 5.0 (Gen5) SSD固態硬碟,WD 黑標 SN8100 2TB/Gen5 PCIe 5.0/讀14900/寫14000/TLC【五年保】,21800,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 5.0 (Gen5) SSD固態硬碟,美光 Micron Crucial P510 1TB Gen5 PCIe 5.0 讀11000/寫9500/TLC【五年保】,5599,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 5.0 (Gen5) SSD固態硬碟,美光 Micron Crucial P510 2TB Gen5 PCIe 5.0 讀11000/寫9500/TLC【五年保】,9999,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 5.0 (Gen5) SSD固態硬碟,美光 Micron Crucial P510 1TB含散熱片 Gen5 PCIe 5.0 讀11000/寫9500/TLC【五年保】,6179,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 5.0 (Gen5) SSD固態硬碟,美光 Micron Crucial P510 2TB含散熱片 Gen5 PCIe 5.0 讀11000/寫9500/TLC【五年保】,10369,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 5.0 (Gen5) SSD固態硬碟,美光 Micron Crucial T700 2TB含散熱片 Gen5 PCIe 5.0 讀12400/寫11800/TLC【五年保】,9520,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 5.0 (Gen5) SSD固態硬碟,美光 Micron Crucial T700 4TB含散熱片 Gen5 PCIe 5.0 讀12400/寫11800/TLC【五年保】,17500,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 5.0 (Gen5) SSD固態硬碟,美光 Micron Crucial T705 1TB Gen5 PCIe 5.0 讀13600/寫10200/TLC【五年保】,6750,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 5.0 (Gen5) SSD固態硬碟,美光 Micron Crucial T705 2TB Gen5 PCIe 5.0 讀14500/寫12700/TLC【五年保】,11700,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 5.0 (Gen5) SSD固態硬碟,美光 Micron Crucial T705 4TB Gen5 PCIe 5.0 讀14100/寫12600/TLC【五年保】,17600,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 5.0 (Gen5) SSD固態硬碟,美光 Micron Crucial T705 1TB含散熱片 Gen5 PCIe 5.0 讀13000/寫10200/TLC【五年保】,7200,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 5.0 (Gen5) SSD固態硬碟,美光 Micron Crucial T705 2TB含散熱片 Gen5 PCIe 5.0 讀14500/寫12700/TLC【五年保】,12100,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 5.0 (Gen5) SSD固態硬碟,美光 Micron Crucial T705 4TB含散熱片 Gen5 PCIe 5.0 讀14100/寫12600/TLC【五年保】,21900,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 5.0 (Gen5) SSD固態硬碟,美光 Micron Crucial T710 1TB Gen5 PCIe 5.0 讀14900/寫13700/TLC【五年保】,7800,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 5.0 (Gen5) SSD固態硬碟,美光 Micron Crucial T710 2TB Gen5 PCIe 5.0 讀14500/寫13800/TLC【五年保】,12700,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 5.0 (Gen5) SSD固態硬碟,美光 Micron Crucial T710 4TB Gen5 PCIe 5.0 讀14500/寫13800/TLC【五年保】,22200,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 5.0 (Gen5) SSD固態硬碟,美光 Micron Crucial T710 1TB含散熱片 Gen5 PCIe 5.0 讀14900/寫13700/TLC【五年】,8280,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 5.0 (Gen5) SSD固態硬碟,美光 Micron Crucial T710 2TB含散熱片 Gen5 PCIe 5.0 讀14500/寫13800/TLC【五年】,13190,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 5.0 (Gen5) SSD固態硬碟,美光 Micron Crucial T710 4TB含散熱片 Gen5 PCIe 5.0 讀14500/寫13800/TLC【五年保】,22550,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 5.0 (Gen5) SSD固態硬碟,十銓 T-Force GC PRO(石墨烯)2TB/Gen5/讀12500/寫11000/DRAM快取【五年保】,11900,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 5.0 (Gen5) SSD固態硬碟,十銓 T-Force GC PRO(石墨烯)4TB/Gen5 讀12500M/寫11000/DRAM快取【五年保】,17880,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 5.0 (Gen5) SSD固態硬碟,十銓 T-ForceZ540黑武士(石墨烯)2TB/Gen5/讀12400/寫11800/DRAM快取【五年保】,10900,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 5.0 (Gen5) SSD固態硬碟,微星 SPATIUM M560 1TB/Gen5/讀10200/寫8400/TLC【五年保】,8590,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 5.0 (Gen5) SSD固態硬碟,微星 SPATIUM M560 2TB/Gen5/讀10300/寫8700/TLC【五年保】,14000,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 5.0 (Gen5) SSD固態硬碟,微星 SPATIUM M580 FROZR 4TB Gen5 PCIe 5.0 讀14100/寫12600/DRAM快取【五年】,15590,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 5.0 (Gen5) SSD固態硬碟,三星 Samsung 9100 PRO 2TB/PCIe 5.0 x4/讀14700/寫13400/TLC【五年保】,20529,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 5.0 (Gen5) SSD固態硬碟,三星 Samsung 9100 PRO 4TB/PCIe 5.0 x4/讀14800/寫13400/TLC【五年保】,41049,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 5.0 (Gen5) SSD固態硬碟,三星 Samsung 9100 PRO 8TB/PCIe 5.0 x4/讀14800/寫13400/TLC【五年保】,82089,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 5.0 (Gen5) SSD固態硬碟,三星 Samsung 9100 PRO 1TB含散熱片/PCIe 5.0 x4/讀14700/寫13300/TLC【五年保】~限整機~,10869,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 5.0 (Gen5) SSD固態硬碟,三星 Samsung 9100 PRO 2TB含散熱片/PCIe 5.0 x4/讀14700/寫13400/TLC【五年保】,21429,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 5.0 (Gen5) SSD固態硬碟,三星 Samsung 9100 PRO 4TB含散熱片/PCIe 5.0 x4/讀14800/寫13400/TLC【五年保】,42249,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 5.0 (Gen5) SSD固態硬碟,三星 Samsung 9100 PRO 8TB含散熱片/PCIe 5.0 x4/讀14800/寫13400/TLC【五年保】,83589,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 4.0 (Gen4) SSD固態硬碟,鎧俠 KIOXIA EXCERIA PLUS G3 2TB PCIe 4.0 讀5000/寫3900/TLC【五年保】,10300,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 4.0 (Gen4) SSD固態硬碟,鎧俠 KIOXIA EXCERIA BASIC 1TB PCIe 4.0 讀7200/寫6600/QLC【五年保】,6100,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 4.0 (Gen4) SSD固態硬碟,鎧俠 KIOXIA EXCERIA BASIC 2TB PCIe 4.0 讀7300/寫6800/QLC【五年保】,10300,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 4.0 (Gen4) SSD固態硬碟,威剛 ADATA LEGEND 860 500GB/Gen4/讀5000/寫3000(單面設計)【五年保】,2899,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 4.0 (Gen4) SSD固態硬碟,威剛 ADATA LEGEND 860 1TB/Gen4/讀6000/寫4000(單面設計)【五年保】,4799,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 4.0 (Gen4) SSD固態硬碟,威剛 ADATA LEGEND 860 2TB/Gen4/讀6000/寫:5000(單面設計)【五年保】,8799,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 4.0 (Gen4) SSD固態硬碟,威剛ADATA LEGEND 900 512GB/Gen4/讀6200/寫2300(單面設計)贈散熱片【五年保】,2999,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 4.0 (Gen4) SSD固態硬碟,威剛 ADATA LEGEND 900 1TB/Gen4/讀7000/寫4700(單面設計)贈散熱片【五年保】,4999,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 4.0 (Gen4) SSD固態硬碟,威剛 ADATA LEGEND 900 2TB/Gen4/讀7000/寫5400(單面設計)贈散熱片【五年保】,8999,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 4.0 (Gen4) SSD固態硬碟,威剛 XPG S70 BLADE 512G/Gen4/讀7200/寫2600/ DRAM快取/贈散熱片【五年保】,3999,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 4.0 (Gen4) SSD固態硬碟,威剛 XPG S70 BLADE 1T/Gen4/讀7400/寫5500/ DRAM快取/贈散熱片【五年保】,6099,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 4.0 (Gen4) SSD固態硬碟,威剛 XPG S70 BLADE 2T/Gen4/讀7400/寫6400/ DRAM快取/贈散熱片【五年保】,11199,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 4.0 (Gen4) SSD固態硬碟,宏碁 Acer FA200 1TB /Gen4 /讀7200/寫6200/QLC顆粒【五年保】,4699,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 4.0 (Gen4) SSD固態硬碟,宏碁 Acer FA200 2TB /Gen4 /讀7200/寫6200/QLC顆粒【五年保】,8299,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 4.0 (Gen4) SSD固態硬碟,宏碁 Acer FA200 4TB /Gen4 /讀7100/6100/QLC顆粒【五年保】,16999,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 4.0 (Gen4) SSD固態硬碟,宏碁 Acer Predator GM7 512GB/Gen4/讀7200/寫3800/TLC/(單面設計)【五年保】,2999,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 4.0 (Gen4) SSD固態硬碟,宏碁 Acer Predator GM7 1TB/Gen4/讀7200/寫6300/TLC/(單面設計)【五年保】,4899,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 4.0 (Gen4) SSD固態硬碟,宏碁 Acer Predator GM7 2TB/Gen4/讀7200/寫6300/TLC/(單面設計)【五年保】,8499,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 4.0 (Gen4) SSD固態硬碟,宏碁 Acer Predator GM7 4TB/Gen4/讀7400/寫6500/TLC/(單面設計)【五年保】,17499,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 4.0 (Gen4) SSD固態硬碟,宏碁 Acer Predator GM7000 1TB/Gen4/讀7400/寫6700/DRAM/美光顆粒【五年保】,5899,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 4.0 (Gen4) SSD固態硬碟,宏碁 Acer Predator GM7000 2TB/Gen4/讀7400/寫6700/DRAM/美光顆粒【五年保】,9199,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 4.0 (Gen4) SSD固態硬碟,宏碁 Acer Predator GM7000 4TB/Gen4/讀7400/寫6700/DRAM/美光顆粒【五年保】,17999,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 4.0 (Gen4) SSD固態硬碟,Biwin 佰維 M350 2TB/Gen4/讀5200/寫4800/石墨烯散熱片 【五年保】,7690,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 4.0 (Gen4) SSD固態硬碟,Biwin 佰維 M350 4TB/Gen4/讀6000/寫5000/石墨烯散熱片 【五年保】,14990,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 4.0 (Gen4) SSD固態硬碟,Biwin 佰維 NV7400 1TB/Gen4/讀7400/寫6500/TLC 單面設計 【五年保】,4599,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 4.0 (Gen4) SSD固態硬碟,Biwin 佰維 NV7400 2TB/Gen4/讀7450/寫6500/TLC 單面設計 【五年保】,8299,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 4.0 (Gen4) SSD固態硬碟,Biwin 佰維 NV7400 4TB/Gen4/讀7400/寫6500MTLC 單面設計 【五年保】,17299,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 4.0 (Gen4) SSD固態硬碟,海盜船 Corsair MP600 ELITE 1TB Gen4/讀7000/寫6200【五年保】,5990,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 4.0 (Gen4) SSD固態硬碟,海盜船 Corsair MP600 ELITE 2TB Gen4/讀7000/寫6500【五年保】,9290,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 4.0 (Gen4) SSD固態硬碟,海盜船 Corsair MP600 PRO LPX 1TB Gen4/讀7100/寫5800/含散熱片【五年保】,6590,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 4.0 (Gen4) SSD固態硬碟,海盜船 Corsair MP600 PRO LPX 2TB Gen4/讀7100/寫6800/含散熱片【五年保】,9990,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 4.0 (Gen4) SSD固態硬碟,致態小翼e7 500GB/Gen4/PCIe 4.0/讀5500/寫4000/QLC【五年保】~加送好運襪~,2799,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 4.0 (Gen4) SSD固態硬碟,致態小翼e7 1TB/Gen4/PCIe 4.0/讀6000/寫5500/QLC【五年保】~加送好運襪~,4099,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 4.0 (Gen4) SSD固態硬碟,致態小翼e7 2TB/Gen4/PCIe 4.0/讀6000/寫5500/QLC【五年保】~加送好運襪~,6899,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 4.0 (Gen4) SSD固態硬碟,致態 ZhiTai Ti600 500G/Gen4/PCIe 4.0/讀6000/寫3000/QLC【五年保】~加送好運襪~,2999,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 4.0 (Gen4) SSD固態硬碟,致態 ZhiTai Ti600 1TB/Gen4/PCIe 4.0/讀7000/寫6000/QLC【五年保】~加送好運襪~,4599,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 4.0 (Gen4) SSD固態硬碟,致態 ZhiTai Ti600 2TB/Gen4/PCIe 4.0/讀7000/寫6000/QLC【五年保】~加送好運襪~,7199,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 4.0 (Gen4) SSD固態硬碟,致態 ZhiTai Ti600 4TB/Gen4/PCIe 4.0/讀7000/寫6000/QLC【五年保】~加送好運襪~,14999,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 4.0 (Gen4) SSD固態硬碟,致態 ZhiTai TiPlus7100s 1TB/Gen4/PCIe 4.0/讀7400/寫6900/TLC【五年保】~加送好運襪~,4999,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 4.0 (Gen4) SSD固態硬碟,致態 ZhiTai TiPlus7100s 2TB/Gen4/PCIe 4.0/讀7400/寫6900/TLC【五年保】~加送好運襪~,8199,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 4.0 (Gen4) SSD固態硬碟,致態 ZhiTai TiPlus7100s 4TB/Gen4/PCIe 4.0/讀7400/寫6900/TLC【五年保】~加送好運襪~,15999,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 4.0 (Gen4) SSD固態硬碟,KLEVV CRAS C910 2TB/Gen4 PCIe 4.0/讀5200/寫4800/TLC/輕薄鋁散熱片【五年保】,8688,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 4.0 (Gen4) SSD固態硬碟,KLEVV CRAS C930 1TB/Gen4 PCIe 4.0/讀7400/寫6400 DRAM快取/鰭狀鋁散熱片【五年】,5988,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 4.0 (Gen4) SSD固態硬碟,KLEVV CRAS C930 2TB/Gen4 PCIe 4.0/讀7400/寫6800 DRAM快取鰭狀鋁散熱片【五年】,11088,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 4.0 (Gen4) SSD固態硬碟,MSI 微星 M450 V1 1TB/Gen4/讀3400/寫2400/3D TLC顆粒【五年保】,5590,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 4.0 (Gen4) SSD固態硬碟,MSI 微星 M470PRO 1TB/Gen4/讀6000/寫4500/QLC顆粒【五年保】,7590,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 4.0 (Gen4) SSD固態硬碟,MSI 微星 M470PRO 2TB/Gen4/讀6000/寫5000/QLC顆粒,11690,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 4.0 (Gen4) SSD固態硬碟,MSI 微星 M480PRO 1TB/Gen4/讀7400M寫6000/3D TLC顆粒/DRAM快取【五年保】,8190,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 4.0 (Gen4) SSD固態硬碟,MSI 微星 M480PRO 2TB/Gen4/讀7400/寫7000/3D TLC顆粒/DRAM快取【五年保】,13490,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 4.0 (Gen4) SSD固態硬碟,MSI 微星 M480PRO 4TB/Gen4/讀7400/寫7000/3D TLC顆粒/DRAM快取【五年保】,23690,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 4.0 (Gen4) SSD固態硬碟,WD 藍標 SN5100 500GB/Gen4 PCIe 4.0/讀7100/寫6700/QLC【五年保】,3800,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 4.0 (Gen4) SSD固態硬碟,WD 藍標 SN5100 1TB/Gen4 PCIe 4.0/讀7100/寫6700/QLC【五年保】,6990,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 4.0 (Gen4) SSD固態硬碟,WD 黑標 SN850X 1TB/Gen4 PCIe 4.0/讀7300/寫6300/TLC/電競級【五年保】,9999,,2026-04-19 18:37:47
固態硬碟 M.2｜SSD,M.2 PCIe 4.0 (Gen4) SSD固態硬碟,WD 黑標 SN850X 2TB/Gen4 PCIe 4.0/讀7300/寫6600/TLC/電競級【五年保】,19800,,2026-04-19 18:37:47
